Time Values,Noisy Yaw,Filtered Yaw,Reference Yaw,Noisy Ax,Filtered Ax,Vx Values,Yaw Error,Yaw Error Derivatives,Yaw Correction,Steering Values,Sideslip,Noisy Ay,Filtered Ay,Vy
1.1360000000000001,0.10887926126739539,0.06115284510912809,0.0,1.7998330482814056,1.8314863332020037,1.9128940275872552,3.7503049592512543e-06,0.00023259080915106938,-1.4214271646111233e-18,0.0,-2.0911371119734533e-05,1.0327233520320835,0.37756458172907403,-4.0001236929431456e-05
1.1520000000000001,0.032320305162242054,0.05538633711974958,0.0,1.8413428928393443,1.8334576451294722,1.9400988812692157,5.088368982988811e-06,8.362900148359728e-05,-1.4214271646111233e-18,0.0,-2.0629058283625815e-05,1.0362936963230798,0.5093104046479051,-4.0022412903377184e-05
1.168,0.02107156257337555,0.04852338221047378,0.0,1.118173881649196,1.6904008924333962,1.9673037317807076,3.499109851901501e-06,-9.932869569295686e-05,-1.4214271646111233e-18,0.0,-2.0338066877175964e-05,-1.4422540454048478,0.11899751463729791,-4.001115487019057e-05
1.184,0.09508763050367947,0.05783623186911578,0.0,3.1126598085628268,1.9748526756593088,1.994508577702719,-7.283243556540379e-07,-0.0002642146379722212,-1.4214271646111233e-18,0.0,-2.0052073590931523e-05,-1.3415901165505502,-0.17312001160029883,-3.9994032783199424e-05
1.2,0.13099858720788154,0.0724687029368698,0.0,0.4867395208287826,1.6772300446931858,2.0217134275615045,-4.334624231563898e-06,-0.00022539374224436626,-1.4214271646111233e-18,0.0,-1.9831977083806452e-05,-1.1285929724917718,-0.3642146037786048,-4.009457437068005e-05
1.216,-0.08180129034605295,0.04161470428028408,0.0,0.7021428097239318,1.4822125976993277,2.04891828111197,-5.458009318277451e-06,-7.021156791959705e-05,-1.4214271646111233e-18,0.0,-1.9655059062952514e-05,-0.8847033703635552,-0.4683123570955988,-4.027160983560485e-05
1.232,-0.19785000096445904,-0.006278236768665707,0.0,3.1798592609248173,1.8217419303444338,2.076123129640394,-2.627017283259022e-06,0.0001769370021886518,-1.4214271646111233e-18,0.0,-1.9516937114840524e-05,0.7571651857286693,-0.22321684853073923,-4.051956456900225e-05
1.248,-0.10048689708986201,-0.02511996883290526,0.0,2.1885216216612067,1.8950978686077895,2.1033279754692678,1.981965371972987e-06,0.00028806141595200054,-1.4214271646111233e-18,0.0,-1.9352802480395608e-05,-1.1354161478933544,-0.4056567084032651,-4.070529086582891e-05
1.264,-0.1464474767731961,-0.049385470420963674,0.0,1.9458052749337893,1.9052393498729896,2.130532827075083,5.378526832023527e-06,0.00021228509125315877,-1.4214271646111233e-18,0.0,-1.913964240364922e-05,-1.4391345329805183,-0.6123522733187179,-4.077763644443222e-05
1.28,-0.1968032336636974,-0.0788690230695106,0.0,0.60737338237984,1.645666156374358,2.157737679429135,4.860468822376454e-06,-3.2378625602942105e-05,-1.4214271646111233e-18,0.0,-1.8880235243613752e-05,-0.786748247782239,-0.6472314682114223,-4.073859498647191e-05
1.296,0.12072775309308872,-0.038949667836990574,0.0,1.2155881533104262,1.5596505557615712,2.1849425254311368,1.0652248077820618e-06,-0.00023720275091214951,-1.4214271646111233e-18,0.0,-1.863641229442806e-05,0.5011873529754665,-0.4175477039740436,-4.07194897482777e-05
1.312,0.16003503126930263,0.0008472719842681775,0.0,1.0115403417347224,1.4500285129562012,2.212147372876069,-3.960201975728373e-06,-0.0003140891739694021,-1.4214271646111233e-18,0.0,-1.8427768948034327e-05,1.1111932860445632,-0.1117995059703214,-4.0764940670975695e-05
1.328,-0.14025421529281712,-0.027373025471148928,0.0,2.0329805504888556,1.5666189204627323,2.23935222611567,-5.87343129517707e-06,-0.00011957683246554356,-1.4214271646111233e-18,0.0,-1.8292843064093733e-05,-1.187647050348995,-0.32696901484605645,-4.096411884213214e-05
1.344,-0.12367073272462292,-0.04663256692184375,0.0,2.5714678458685873,1.7675887055439035,2.2665570750998225,-3.6843828309610914e-06,0.00013681552901349865,-1.4214271646111233e-18,0.0,-1.8177323450887875e-05,-0.7605381480432948,-0.4136828414855042,-4.119994107852553e-05
1.36,-0.03186078062153992,-0.04367820966178298,0.0,0.7032699228716788,1.5547249490094583,2.293761919953638,1.7139724388799592e-06,0.00033739720436506564,-1.4214271646111233e-18,0.0,-1.8054028806395695e-05,1.036447435074476,-0.12365678617350795,-4.141164378235583e-05
1.3760000000000001,-0.1265912506008307,-0.06026081784959253,0.0,2.6981662415608856,1.783413207519744,2.320966771069727,5.5903808546861374e-06,0.00024227552598788613,-1.4214271646111233e-18,0.0,-1.7864635308797832e-05,0.7287993015579647,0.046834431372786645,-4.1463224933409666e-05
1.3920000000000001,0.14865478035736016,-0.018477698208201977,0.0,1.2799326073093393,1.682717087477663,2.3481716228849088,5.40155396268713e-06,-1.1801680749937977e-05,-1.4214271646111233e-18,0.0,-1.7644950814910342e-05,1.2969470793909752,0.29685696097642444,-4.143337279507242e-05
1.408,0.13956851112025556,0.013131543657489538,0.0,2.5157695160358537,1.849327573189301,2.3753764677317606,4.969882425758906e-07,-0.0003065353575069524,-1.4214271646111233e-18,0.0,-1.7420737326404992e-05,1.1936534429337622,0.476216257367892,-4.138080949986483e-05
1.424,-0.062001432341614815,-0.0018950515423313326,0.0,1.2622159870729146,1.7319052559660237,2.4025813157379603,-4.664928959645996e-06,-0.00032261982513886794,-1.4214271646111233e-18,0.0,-1.7263654428606484e-05,-0.5218104404961184,0.27661091779508995,-4.1477333575647386e-05
1.44,0.0669595909154746,0.011875876949229853,0.0,1.0107843255459885,1.5876810698820167,2.4297861686932136,-6.416668282333958e-06,-0.0001094837076679976,-1.4214271646111233e-18,0.0,-1.7156107507469232e-05,-1.445366854907591,-0.06778463674544627,-4.1685672734352354e-05
1.456,-0.0855436992173784,-0.007608038284091798,0.0,1.353197448023381,1.5407843455102896,2.456991015093278,-2.499701127128243e-06,0.0002448104472003572,-1.4214271646111233e-18,0.0,-1.7078320351745333e-05,0.37834404793191556,0.021441100190026097,-4.1961279661202555e-05
1.472,0.04356022994179592,0.002625615361085746,0.0,1.4409873511008118,1.520824946628394,2.4841958606021857,3.3295759434352703e-06,0.0003643298169102196,-1.4214271646111233e-18,0.0,-1.695026194493588e-05,-0.19679095219462808,-0.022205310286904742,-4.2107770563765155e-05
1.488,0.10923796221186305,0.023948084731241208,0.0,1.842666631465327,1.5851932835957807,2.511400713177253,6.717274714297879e-06,0.00021173117317891305,-1.4214271646111233e-18,0.0,-1.6773241431919155e-05,0.671345945170325,0.1165049408045412,-4.212433049836646e-05
1.504,-0.15272077376709325,-0.011385686968425686,0.0,1.5969192815893327,1.5875384831944912,2.5386055614065275,3.939838054775903e-06,-0.00017358979122012353,-1.4214271646111233e-18,0.0,-1.6558738021598102e-05,1.4804657712898546,0.3892971069016039,-4.2036104435344645e-05
1.52,-0.055798860883009074,-0.020268321751342362,0.0,0.6530836652249816,1.4006475196005892,2.565810405459031,-2.1337076353380037e-06,-0.00037959660563211916,-1.4214271646111233e-18,0.0,-1.639061945410738e-05,1.2880790968903901,0.5690535048993611,-4.205522195103402e-05
1.536,-0.0955313715097262,-0.03532093170301913,0.0,0.8840652149348583,1.2973310586674431,2.593015256913304,-6.780732077808989e-06,-0.00029043902765443655,-1.4214271646111233e-18,0.0,-1.628015568124369e-05,0.32217251873594777,0.5196773076666784,-4.221469207011827e-05
1.552,-0.03257844308161986,-0.034772433978739276,0.0,1.336138023329312,1.305092451599817,2.62022010652165,-5.041923487436155e-06,0.0001086755368983021,-1.4214271646111233e-18,0.0,-1.622312622037262e-05,1.440745478369815,0.7038909418073057,-4.250816151698816e-05
1.568,-0.03257000308463194,-0.03433194779991781,0.0,0.7309130103087745,1.1902565633416085,2.6474249498996807,1.075733623860026e-06,0.0003823535694560113,-1.4214271646111233e-18,0.0,-1.613351191942175e-05,-1.0976017076180857,0.34359241192222745,-4.271226198868689e-05
1.584,-0.0878100845442809,-0.045027575148790425,0.0,1.3034285460281323,1.2128909598789133,2.67462980020301,6.6383660390312775e-06,0.0003476645259482032,-1.4214271646111233e-18,0.0,-1.5990504325889394e-05,0.8012196788446052,0.435117865306703,-4.276867939394418e-05
1.6,-0.06728468177216528,-0.049478996473465396,0.0,0.8229320659387965,1.13489918109089,2.7018346505842454,5.680153970573648e-06,-5.988825427860185e-05,-1.4214271646111233e-18,0.0,-1.5792945547214152e-05,0.25150188831650977,0.39839466990866435,-4.2669927517800893e-05
1.616,0.08163468447114779,-0.023256260284542758,0.0,0.4968678338651644,1.0072929116457447,2.729039493635907,-4.757412608672864e-07,-0.00038474345196505837,-1.4214271646111233e-18,0.0,-1.5628215653163174e-05,1.3325118312980524,0.5852181021865419,-4.2650017736013484e-05
1.6320000000000001,0.1984816489078995,0.02109132155394569,0.0,1.5254509825326121,1.1109245258231182,2.7562443431249037,-6.6717859643511135e-06,-0.0003872527939677392,-1.4214271646111233e-18,0.0,-1.5523310865315928e-05,-0.6003560672858381,0.3481032682920659,-4.2786037762533145e-05
1.6480000000000001,0.10599152117523626,0.03807136147820381,0.0,1.6662632119358887,1.2219922630456723,2.7834491937230363,-6.137970313747092e-06,3.3363478162751336e-05,-1.4214271646111233e-18,0.0,-1.54810599553925e-05,0.6600337847995851,0.41048937159356974,-4.3090743854257666e-05
1.6640000000000001,-0.06537577272128109,0.017381934638306826,0.0,2.671125992177003,1.5118190088719385,2.810654036486625,1.8909123875155428e-07,0.00039544134703116537,-1.4214271646111233e-18,0.0,-1.541169183083868e-05,0.5557761881928147,0.4395467349134187,-4.3316933856864224e-05
1.68,0.1781269658028921,0.04953094087122388,0.0,1.1820299323849952,1.4458611935745498,2.837858885679607,6.783168482069078e-06,0.0004121298277073452,-1.4214271646111233e-18,0.0,-1.528469891895619e-05,0.5127292557982938,0.4541832390903937,-4.337581864547516e-05
1.696,-0.1070038702798326,0.018223978641012578,0.0,1.849112269620356,1.526511408783711,2.865063736025687,6.250315939348675e-06,-3.3303283920025175e-05,-1.4214271646111233e-18,0.0,-1.5099332229024565e-05,-0.4076931527822982,0.28180796071585534,-4.326054921086984e-05
1.712,-0.1939270916320556,-0.024206235413601063,0.0,2.3453460520159872,1.6902783374301662,2.892268578428155,-4.5811205376328166e-07,-0.0004192767495694973,-1.4214271646111233e-18,0.0,-1.4948730569298789e-05,-0.5365836988209104,0.1181296288085022,-4.323574371619187e-05
1.728,-0.164252059091694,-0.052215400149219646,0.0,1.7100014710788294,1.694222964159899,2.9194734278630805,-7.204117883598267e-06,-0.00042162536436468655,-1.4214271646111233e-18,0.0,-1.4863423180305325e-05,1.0342737779818005,0.3013584586431619,-4.339336902518107e-05
1.744,0.1800455526343162,-0.005763209592512468,0.0,0.9647353508376473,1.5483254414954486,2.9339637517656803,-3.507451736041805e-06,0.00023104163422227886,-1.4214271646111233e-18,0.0,-1.4875216713586486e-05,-0.21523332126817485,0.19804010266089456,-4.364334664054078e-05
1.76,0.18469036352073337,0.032327505030136705,0.0,1.1737518181309052,1.4734107168225399,2.934151465560032,6.671871106790902e-07,0.0002609149279200559,-1.4214271646111233e-18,0.0,-1.493428223969636e-05,0.4116664730139766,0.24076537673151097,-4.381944612394995e-05
1.776,0.09689330129338902,0.04524066428278717,0.0,1.4342334165644355,1.465575256770919,2.934117600929924,4.246734060791322e-06,0.00022372168438201446,-1.4214271646111233e-18,0.0,-1.4912910008215574e-05,1.2778357195660348,0.44817944529841575,-4.3756231739433055e-05
1.792,0.17181046335636221,0.07055462409750218,0.0,0.026410935926198094,1.1777423926019748,2.934082295507888,3.1399843327846485e-06,-6.917185800041707e-05,-1.4214271646111233e-18,0.0,-1.4819293012794302e-05,0.5873234667775804,0.4760082495942487,-4.348102526396649e-05
1.808,0.16169464013872178,0.0887826273057461,0.0,0.5281159885961049,1.0478171118008008,2.934053089240412,-1.1529635426049585e-06,-0.00026830924221185045,-1.4214271646111233e-18,0.0,-1.4767957506076293e-05,-0.7240648214862754,0.23599363537814388,-4.332997134562426e-05
1.824,0.15070501903387823,0.10116710565137252,0.0,-1.2729842945275316,0.5836568305351344,2.934029061879033,-4.314645045754009e-06,-0.00019760509394681566,-1.4214271646111233e-18,0.0,-1.4803706976011483e-05,0.5867679644539054,0.3061485011932962,-4.3434506494331954e-05
1.84,0.10374590079193208,0.10168286467948442,0.0,0.7629956866496692,0.6195246017580414,2.9340091819704464,-2.8376760201631735e-06,9.231056409942723e-05,-1.4214271646111233e-18,0.0,-1.4895608444203055e-05,-0.8059546684458916,0.08372786726545858,-4.37038519495606e-05
1.856,-0.19121916953016901,0.04310245783755373,0.0,-1.3448260818136164,0.22665446504370979,2.9339926137410757,1.6218550592017965e-06,0.0002787206924603106,-1.4214271646111233e-18,0.0,-1.4941624523134734e-05,1.2196001819910556,0.310902330210578,-4.383861599143219e-05
1.872,0.059314313887865344,0.046344829047616054,0.0,-0.014855987101892218,0.1783523746145894,2.9339786895041176,4.314653696656989e-06,0.00016829991484094956,-1.4214271646111233e-18,0.0,-1.489192428804344e-05,-0.7796503561766193,0.09279179293313855,-4.3692588510058124e-05
1.8880000000000001,-0.042951831987595564,0.02848549684057373,0.0,1.3890937736674807,0.42050065442516765,2.933966875952023,2.4658328509103894e-06,-0.00011555130285916249,-1.4214271646111233e-18,0.0,-1.4803006528382072e-05,0.12598961825322816,0.09943135799715647,-4.343153082194692e-05
1.9040000000000001,0.14467643169620042,0.051723683811699075,0.0,1.2187836713972326,0.5801572578195806,2.9339567476390314,-1.9892601716305375e-06,-0.00027844331390880793,-1.4214271646111233e-18,0.0,-1.476831638132472e-05,0.38578699992677656,0.15670248638308049,-4.332960150140581e-05
1.92,-0.1827707686403734,0.004824793321284583,0.0,0.840431734898391,0.6322121532353426,2.9339479648828,-4.322900766784414e-06,-0.00014585253719711725,-1.4214271646111233e-18,0.0,-1.4824793240492405e-05,-0.9196813050595748,-0.05857427190545059,-4.349517196093736e-05
1.936,-0.06515459404324443,-0.009171084151621222,0.0,-0.5574913388017649,0.3942714548279211,2.9339402562653243,-2.111318246863103e-06,0.0001382239074950819,-1.4214271646111233e-18,0.0,-1.4910171416710778e-05,0.9386130011721746,0.14086318271007447,-4.374555215054607e-05
1.952,0.004258699671422259,-0.006485127387012526,0.0,1.4276416664233609,0.6009454971470091,2.933933405420449,2.3252691389277095e-06,0.00027728671161192576,-1.4214271646111233e-18,0.0,-1.4934894834915242e-05,0.5489208228259099,0.22247471073324157,-4.381798686585703e-05
1.968,0.06731382905844124,0.00827466390207823,0.0,-0.3379854919883793,0.4131592993199314,2.9339272394970255,4.285341479612361e-06,0.00012250452129279073,-1.4214271646111233e-18,0.0,-1.4872889032915276e-05,1.157543235267401,0.4094884156400735,-4.363597426690417e-05
1.984,-0.08427543805149204,-0.010235356488635827,0.0,1.0948089531144192,0.549489230078829,2.933921620301699,1.7224832988539704e-06,-0.00016017863629739942,-1.4214271646111233e-18,0.0,-1.4791361532344162e-05,1.0056859482834464,0.5287279221687481,-4.3396695396608246e-05
2.0,0.13694136424398587,0.019199987657888513,0.0,0.7861009228376465,0.5968115686305925,2.9339164378346076,-2.6691867754739596e-06,-0.0002744793796454956,-1.4214271646111233e-18,0.0,-1.4775770989511842e-05,-0.762818886380802,0.27041856045883805,-4.335087739096335e-05
2.016,-0.16822307812879445,-0.018284625499448082,0.0,0.1951960722892079,0.5164884693623155,2.9339116041027555,-4.236493708170562e-06,-9.795668329353767e-05,-1.4214271646111233e-18,0.0,-1.4842520248713021e-05,1.485544243484055,0.5134436970638814,-4.354664239502703e-05
2.032,-0.007157306877913147,-0.016059161775141096,0.0,1.1016812316596931,0.633527021821791,2.9339070487194028,-1.3368623002081659e-06,0.0001812269629976498,-1.4214271646111233e-18,0.0,-1.4920035542706732e-05,0.5401312681716798,0.5187812112854411,-4.377399744913944e-05
2.048,0.10611370660104304,0.00837541190009573,0.0,-1.2772841582924028,0.2513647857989522,2.933902715811937,2.975428439393286e-06,0.0002695181712250907,-1.4214271646111233e-18,0.0,-1.4927049800850612e-05,-0.7492712334180968,0.2651707223447335,-4.3794511953028366e-05
2.064,0.153398205036598,0.037379970527396195,0.0,-0.9201409999875194,0.017063628641657863,2.933898560540705,4.1404270087902164e-06,7.281241058730814e-05,-1.4214271646111233e-18,0.0,-1.4856609734603409e-05,0.0915089437912881,0.2304383666340444,-4.358778591807485e-05
2.08,-0.13941309471404886,0.002021357479107179,0.0,0.8693228334081095,0.1875154695949482,2.933894547029137,9.247630113245814e-07,-0.00020097899984160218,-1.4214271646111233e-18,0.0,-1.4783414193422531e-05,1.1015612364919654,0.4046629406056286,-4.3372978291715226e-05
2.096,-0.00870391459373619,-0.00012369693546149512,0.0,-1.2903950581329742,-0.10806663595063626,2.9338906469439383,-3.271221465499157e-06,-0.00026224902980148364,-1.4214271646111233e-18,0.0,-1.4784734423100335e-05,0.6718673829382825,0.45810382907215935,-4.337679404464471e-05
2.112,0.06978431099593627,0.013857904650818056,0.0,0.613728590064268,0.036292409252344615,2.9338868373882265,-4.0002956801850505e-06,-4.5567138417868346e-05,-1.4214271646111233e-18,0.0,-1.485927566041748e-05,-1.1988653566057246,0.12670999193658256,-4.359543327643068e-05
2.128,0.07372727823269064,0.025831779367192574,0.0,0.24498936051493103,0.0780317995048619,2.933883100079287,-4.978551359342118e-07,0.00021890253401567742,-1.4214271646111233e-18,0.0,-1.4927803715590731e-05,1.2307172018672101,0.34751143392270806,-4.379643104572562e-05
2.144,0.024392359914953792,0.025543895476744818,0.0,0.9071232583121954,0.24385009126632862,2.9338794206924184,3.5383167886114942e-06,0.0002522607452841066,-1.4214271646111233e-18,0.0,-1.4918321597083123e-05,1.405079303097821,0.5590250077577307,-4.376855672820042e-05
2.16,0.18435590540171423,0.057306297461738695,0.0,0.0975572440128491,0.2145915218156327,2.933875787482559,3.829501534680984e-06,1.819904662934312e-05,-1.4214271646111233e-18,0.0,-1.4840730815192818e-05,1.3394997502518684,0.7151199562565582,-4.35408608104371e-05
2.176,0.08351585355725155,0.06254820868084127,0.0,1.419125172286435,0.4554982519097932,2.93387219112869,7.201724072042087e-08,-0.00023484276837253522,-1.4214271646111233e-18,0.0,-1.4777395585896643e-05,-1.4570232719369867,0.2806913106178492,-4.3354989969925845e-05
2.192,0.17578952451212207,0.08519647184709743,0.0,0.8784094514948512,0.5400804918268048,2.9338686244253025,-3.7637755840149186e-06,-0.00023973705154595873,-1.4214271646111233e-18,0.0,-1.4794975145551155e-05,-1.0210404136074716,0.020344965772784995,-4.340651338185181e-05
2.208,0.06994934397630098,0.08214704627293815,0.0,1.2170975550245846,0.6754839044663608,2.933865081297106,-3.6117062814423463e-06,9.504331410785766e-06,-1.4214271646111233e-18,0.0,-1.4875045476819665e-05,0.2449354476384604,0.06526306214592008,-4.3641376510366475e-05
2.224,0.17929670950777304,0.10157697891990512,0.0,1.1484391466106718,0.770074952895223,2.933861557016363,3.6325665358218953e-07,0.00024843518343903347,-1.4214271646111233e-18,0.0,-1.4932694855671042e-05,0.9820027689637635,0.24861100350948878,-4.381045938296564e-05
2.24,0.08828816870475874,0.09891921687687584,0.0,-0.5559495326368111,0.5048700557888162,2.9338580479888896,3.9583980479668046e-06,0.00022469633714903843,-1.4214271646111233e-18,0.0,-1.4907198568047348e-05,-1.4337849993021894,-0.08786819705284687,-4.373560449507387e-05
2.2560000000000002,-0.1407867730797413,0.05097801888555241,0.0,-0.2686719037804356,0.35016166387496583,2.933854551010462,3.3624470734272677e-06,-3.724693590872105e-05,-1.4214271646111233e-18,0.0,-1.482537855862717e-05,-1.4173432391540037,-0.3537632054730782,-4.34955043578679e-05
2.2720000000000002,0.09990175956585111,0.06076276702161215,0.0,-1.323467308230045,0.015435869453963635,2.93385106370495,-7.907339184902252e-07,-0.0002595738119948433,-1.4214271646111233e-18,0.0,-1.4773989518743718e-05,0.015427697976497123,-0.27992502478316317,-4.334468486788567e-05
2.2880000000000003,0.04755639244950775,0.058121492107191274,0.0,-1.3163843855435835,-0.2509281815455458,2.933847584299734,-4.108107214308485e-06,-0.0002073358309886412,-1.4214271646111233e-18,0.0,-1.4807237308628147e-05,-0.958737833465823,-0.4156875865196952,-4.3442177411246543e-05
2.3040000000000003,0.02810410078159763,0.05211801384207254,0.0,-0.4397383887864792,-0.2886902229937325,2.933844111057041,-3.073519437697448e-06,6.46617360381898e-05,-1.4214271646111233e-18,0.0,-1.4890091058491163e-05,0.7753682404250498,-0.17747642113074613,-4.368520596828595e-05
2.32,0.11850700669278241,0.06539581241221451,0.0,-0.5356525698924304,-0.33808269237347205,2.9338406428249235,1.2149347825037938e-06,0.0002680283887625776,-1.4214271646111233e-18,0.0,-1.4934738986270112e-05,-0.06554885163876281,-0.15509090723234947,-4.381614423115883e-05
2.336,0.0369900091416797,0.05971465175810755,0.0,-0.8762988069541238,-0.44572591528960237,2.933837178739199,4.2197702637282205e-06,0.00018780221757652666,-1.4214271646111233e-18,0.0,-1.4894068619623262e-05,-0.1355636777700661,-0.1511854613398928,-4.3696772262174676e-05
2.352,-0.06188126601420754,0.03539546820364453,0.0,-0.26557498512156236,-0.40969572925599435,2.933833717804431,2.7561406500148837e-06,-9.147685085708355e-05,-1.4214271646111233e-18,0.0,-1.4811014751202078e-05,1.1062269730679983,0.10029702554168546,-4.3453054475152835e-05
2.368,-0.1309035813112374,0.0021356583006681487,0.0,1.4490497785030665,-0.03794662770418217,2.933830259499979,-1.6241384657460517e-06,-0.00027376744473505847,-1.4214271646111233e-18,0.0,-1.4773613724256154e-05,-0.9908420978565385,-0.11793079913795934,-4.334327498954025e-05
2.384,0.013510889656541299,0.004410704571842779,0.0,0.7731148398260256,0.12426566580185938,2.9338268034041994,-4.285494438267311e-06,-0.00016633474828257872,-1.4214271646111233e-18,0.0,-1.4821368946888407e-05,-0.4783745009946348,-0.19001953950929446,-4.348332948270792e-05
2.4,0.12939526749450567,0.029407617156375358,0.0,-0.4245171982269122,0.014509092996105075,2.9338233489160253,-2.407734842042661e-06,0.00011735997476404063,-1.4214271646111233e-18,0.0,-1.490383480700607e-05,1.4744415274173666,0.1428726738760378,-4.372521854841925e-05
2.416,-0.17919696078719352,-0.012313298432338419,0.0,-0.10266250678989097,-0.008925226961094136,2.9338198958556023,2.019066047813623e-06,0.00027667505561601775,-1.4214271646111233e-18,0.0,-1.4933632181878975e-05,0.7405054019478327,0.2623992194903968,-4.3812587215842974e-05
2.432,-0.0884910042157062,-0.027548839589011977,0.0,1.028630212512742,0.19858586093367311,2.9338164440075616,4.309501162988948e-06,0.0001431521946984578,-1.4214271646111233e-18,0.0,-1.4879299080459594e-05,0.25764702996634203,0.2614487815855858,-4.3653132320780455e-05
2.448,0.1923302802241807,0.01642698437362656,0.0,1.103729176445221,0.3796145240359827,2.933812992968114,2.0363782743438414e-06,-0.00014207018054031916,-1.4214271646111233e-18,0.0,-1.4798291111097633e-05,1.3067470111717194,0.4705084275028125,-4.3415418738631955e-05
2.464,-0.17766066452762985,-0.022390545406624725,0.0,1.2889735572476664,0.5614863306783194,2.933809542739702,-2.3918964390801173e-06,-0.00027676716958899744,-1.4214271646111233e-18,0.0,-1.4776462043823212e-05,-1.3212131657681234,0.11216410884862532,-4.3351325355254706e-05
2.48,-0.13169989278030653,-0.044252414881361085,0.0,0.45605100710618107,0.5403992659638918,2.933806093190001,-4.287961135098842e-06,-0.00011850404350117032,-1.4214271646111233e-18,0.0,-1.4836875019910509e-05,0.891164676877208,0.26796422245434187,-4.352851434050599e-05
2.496,0.07771781579991374,-0.019858368745106117,0.0,0.7753258053858987,0.5873845738482931,2.9338026440412257,-1.6428451722015402e-06,0.0001653197476810814,-1.4214271646111233e-18,0.0,-1.4915640906863539e-05,-0.5646778040576618,0.10143581715194114,-4.375954673337087e-05
2.512,0.1570540147036691,0.015524107944648924,0.0,1.3151244237234188,0.7329325438233183,2.933799195399001,2.741401915864881e-06,0.00027401544300415133,-1.4214271646111233e-18,0.0,-1.4929314245052828e-05,0.08677800166468887,0.09850425405449069,-4.379961012324892e-05
2.528,0.064082381103998,0.025235762576518737,0.0,-1.1593149969639742,0.35448303566585976,2.933795747152081,4.223880832660927e-06,9.265493229975289e-05,-1.4214271646111233e-18,0.0,-1.4863480969468088e-05,0.6196651876269876,0.20273644076899008,-4.360641725931259e-05
2.544,-0.15526461975920944,-0.010864313890626899,0.0,0.7988271518756864,0.4433518589078251,2.9337922990923655,1.2335225019450826e-06,-0.0001868973956697403,-1.4214271646111233e-18,0.0,-1.4787804263887177e-05,0.23352538448666063,0.2088942295125242,-4.338434627303986e-05
2.56,-0.12884755306674026,-0.03446096172584957,0.0,0.17574746319665052,0.38983097976559017,2.933788851375547,-3.0621190419669887e-06,-0.00026847759649450444,-1.4214271646111233e-18,0.0,-1.4782481572069992e-05,-0.2529658102094048,0.11652222156813839,-4.336867963496241e-05
2.576,0.05204138467884135,-0.01716049244491139,0.0,0.66629318247844,0.44512342030816016,2.9337854038858193,-4.115834396532547e-06,-6.585720966034738e-05,-1.4214271646111233e-18,0.0,-1.4853112273757177e-05,0.3333365055512509,0.1598850783647609,-4.357584399423061e-05
2.592,0.002861244818905659,-0.013156144992147978,0.0,-0.43583741215366356,0.2689312538157954,2.9337819564817593,-8.108998162477881e-07,0.00020655841126779743,-1.4214271646111233e-18,0.0,-1.4924971662456166e-05,1.265288708271492,0.38096580434610716,-4.3786612567566696e-05
2.608,0.07212038634035228,0.0038991612743520757,0.0,-0.2890126889147515,0.15734246526968604,2.933778509345427,3.3523693583952335e-06,0.0002602043234151888,-1.4214271646111233e-18,0.0,-1.492193389138036e-05,-0.385510996292852,0.2276704442183153,-4.377764897165412e-05
2.624,0.045823532361327454,0.012284035491747152,0.0,0.9095944491375983,0.3077928620432685,2.9337750623380745,3.965455348713323e-06,3.831787439488057e-05,-1.4214271646111233e-18,0.0,-1.4847207309302868e-05,-0.6506139346322838,0.05201356844819549,-4.3558366552597e-05
2.64,0.19450903868891586,0.0487290361311809,0.0,-0.06465854747872277,0.23330258013887023,2.933771615362893,3.7978745834660507e-07,-0.00022410424314791983,-1.4214271646111233e-18,0.0,-1.4779955281473584e-05,-0.3543554393226803,-0.02926023310597968,-4.3361013284277446e-05
2.656,0.13775010699456008,0.06653325030385673,0.0,-1.3542088683962932,-0.08419970956816247,2.9337681686069383,-3.608361911149905e-06,-0.0002492593355935319,-1.4214271646111233e-18,0.0,-1.4791380092990703e-05,1.183818634164977,0.2133555403482117,-4.3394480089747143e-05
2.672,-0.07679178301133667,0.03786824364081805,0.0,0.0791698391798313,-0.05152579981856372,2.933764721910861,-3.7764358765001184e-06,-1.0504622834388339e-05,-1.4214271646111233e-18,0.0,-1.4869388671728854e-05,0.9789622589961657,0.36647688407780254,-4.3623287924714126e-05
2.688,0.03376820858685211,0.03704823663002486,0.0,0.6506809998661487,0.08891556011837876,2.933761275231743,5.378088514449674e-08,0.00023938854760278844,-1.4214271646111233e-18,0.0,-1.493141025155492e-05,-1.203960362245123,0.05238943481321745,-4.3805193183865496e-05
2.704,-0.1272125928320688,0.004196070737606125,0.0,-1.4752864744306313,-0.22392484679142333,2.9337578287498123,3.8266529283204856e-06,0.00023580450269849928,-1.4214271646111233e-18,0.0,-1.4911776884928186e-05,0.42273307665612586,0.12645816318179914,-4.374754217997114e-05
2.72,-0.05842104895634008,-0.008327353201183116,0.0,-0.41338060664312143,-0.261815998761763,2.9337543822836265,3.5473803416546238e-06,-1.745453666661636e-05,-1.4214271646111233e-18,0.0,-1.4831289741244927e-05,0.009744604257972658,0.10311545139703385,-4.351136127648585e-05
2.736,-0.1739173827854748,-0.04144535911804145,0.0,0.2716401599781514,-0.15512476701378008,2.933750935827179,-4.881933717298101e-07,-0.0002522233570865271,-1.4214271646111233e-18,0.0,-1.4775193812523153e-05,0.935961390809763,0.2696846392795797,-4.334673867767204e-05
